Response_Date,Month,WeekNo,DOW,Hour,Shift,Priority_Number,Problem,Agency,MethodOfCallRcvd,T2Q,T2Disp,ProcTime
2020-08-30 14:49:16.000,August,36,Sun,14,DAY,1,STROKE ALS 2,EMS,E-911,83,12,264
2020-08-30 16:04:16.000,August,36,Sun,16,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-08-30 16:04:56.000,August,36,Sun,16,DAY,2,MVC PROPERTY DAMAGE,POLICE,Radio,0,0,0
2020-08-30 16:39:04.000,August,36,Sun,16,DAY,1,UNCONSCIOUS ALS 2,EMS,Phone,32,4,153
2020-08-30 16:45:57.000,August,36,Sun,16,DAY,4,SUSPICIOUS EVENT,POLICE,Phone,233,145,239
2020-08-30 16:55:48.000,August,36,Sun,16,DAY,2,ON VIEW,POLICE,NULL,0,0,0
2020-08-30 17:01:02.000,August,36,Sun,17,DAY,2,SUBJECT STOP,POLICE,NULL,0,0,0
2020-08-30 17:05:09.000,August,36,Sun,17,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,113,155,119
2020-08-30 17:17:25.000,August,36,Sun,17,DAY,2,LARCENY COMM IN PROG,POLICE,E-911,119,72,1240
2020-08-30 17:18:43.000,August,36,Sun,17,DAY,2,DISORDERLY CONDUCT,POLICE,E-911,173,200,1324
2020-08-30 17:40:49.000,August,36,Sun,17,DAY,3,INJURED PERSON BLS,EMS,Phone,51,1,76
2020-08-30 17:50:49.000,August,36,Sun,17,DAY,2,MVC PROPERTY DAMAGE,POLICE,Phone,81,48,1265
2020-08-30 18:06:20.000,August,36,Sun,18,DAY,1,MVC CONDITIONS UNKNOWN,POLICE,,30,14,91
2020-08-30 18:23:51.000,August,36,Sun,18,DAY,1,TROUBLE BREATHING ALS 2,EMS,,63,2,517
2020-08-30 18:27:15.000,August,36,Sun,18,DAY,2,ASSIST CITIZEN PROMPT,POLICE,,46,60,168
2020-08-30 18:34:40.000,August,36,Sun,18,DAY,2,SUBJECT STOP,POLICE,NULL,0,0,0
2020-08-30 18:58:43.000,August,36,Sun,18,DAY,2,ASSIST OUTSIDE AGENCY,POLICE,OFFICER,0,0,0
2020-08-30 19:00:08.000,August,36,Sun,19,NIGHT,2,LARCENY COMM IN PROG,POLICE,,165,162,421
2020-08-30 19:00:53.000,August,36,Sun,19,NIGHT,3,MEDICAL ALARM ALS 1,EMS,,97,3,142
2020-08-30 19:16:50.000,August,36,Sun,19,NIGHT,2,SUBJECT STOP,POLICE,NULL,0,0,0
2020-08-30 19:18:56.000,August,36,Sun,19,NIGHT,2,MISSING PERSON IMMEDIATE,POLICE,Phone,69,125,635
2020-08-30 19:33:45.000,August,36,Sun,19,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-08-30 19:36:56.000,August,36,Sun,19,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,,140,1905,142
2020-08-30 19:37:19.000,August,36,Sun,19,NIGHT,4,TELEPHONE COMPLAINT,POLICE,,68,4967,83
2020-08-30 19:59:10.000,August,36,Sun,19,NIGHT,1,TROUBLE BREATHING ALS 2,EMS,,43,4,253
2020-08-30 20:25:54.000,August,36,Sun,20,NIGHT,4,DRUG COMPLAINT DELAY,POLICE,OFFICER,26,73,26
2020-08-30 20:33:15.000,August,36,Sun,20,NIGHT,3,LOCAL BOAT,FIRE,Radio,0,0,0
2020-08-30 20:38:39.000,August,36,Sun,20,NIGHT,1,ALARM HOLDUP,POLICE,,75,29,92
2020-08-30 20:39:15.000,August,36,Sun,20,NIGHT,2,ALARM RESIDENTIAL,POLICE,,76,66,89
2020-08-30 20:41:43.000,August,36,Sun,20,NIGHT,3,FIRE ALARM,FIRE,,78,2,80
2020-08-30 20:42:47.000,August,36,Sun,20,NIGHT,3,FALL BLS,EMS,,139,3,149
2020-08-30 20:44:30.000,August,36,Sun,20,NIGHT,2,AGGRESSIVE DRIVER,POLICE,,173,681,174
2020-08-30 20:50:52.000,August,36,Sun,20,NIGHT,4,LARCENY OTHER DELAY,POLICE,,87,3809,137
2020-08-30 21:15:54.000,August,36,Sun,21,NIGHT,2,SUBJECT STOP,POLICE,NULL,0,0,0
2020-08-30 21:25:59.000,August,36,Sun,21,NIGHT,3,INJURED PERSON BLS,EMS,,113,5,735
2020-08-30 21:38:19.000,August,36,Sun,21,NIGHT,4,PROPERTY FOUND,POLICE,,164,297,164
2020-08-30 21:47:40.000,August,36,Sun,21,NIGHT,4,POLICE INFORMATION,POLICE,OFFICER,22,11027,22
2020-08-30 21:52:38.000,August,36,Sun,21,NIGHT,1,UNKNOWN MEDICAL ALS 1 - SUPV,EMS,,135,18,459
2020-08-30 21:54:00.000,August,36,Sun,21,NIGHT,1,ODOR OF SMOKE RESIDENTIAL,FIRE,,47,14,254
2020-08-30 22:03:02.000,August,36,Sun,22,NIGHT,2,TROUBLE UNKNOWN EMS,POLICE,,177,88,390
2020-08-30 22:05:36.000,August,36,Sun,22,NIGHT,2,DISABLED MOTORIST,POLICE,,47,13,47
2020-08-30 22:12:28.000,August,36,Sun,22,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,,89,2604,90
2020-08-30 22:17:17.000,August,36,Sun,22,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-08-30 22:28:34.000,August,36,Sun,22,NIGHT,2,FIRE ALARM,FIRE,,42,1,56
2020-08-30 22:45:48.000,August,36,Sun,22,NIGHT,2,SUBJECT STOP,POLICE,NULL,0,0,0
2020-08-30 22:48:18.000,August,36,Sun,22,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-08-30 22:51:29.000,August,36,Sun,22,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-08-30 23:11:23.000,August,36,Sun,23,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-08-30 23:12:49.000,August,36,Sun,23,NIGHT,4,PUBLIC SERVICE MULTI OFFICER,POLICE,,290,1447,291
2020-08-30 23:23:38.000,August,36,Sun,23,NIGHT,4,POLICE INFORMATION,POLICE,OFFICER,12,6,12
2020-08-30 23:32:48.000,August,36,Sun,23,NIGHT,2,LARCENY OTHER IN PROG,POLICE,,95,303,431
2020-08-31 00:13:27.000,August,36,Mon,0,NIGHT,5,PROPERTY LOST TRU,POLICE,,90,15,100
2020-08-31 01:14:39.000,August,36,Mon,1,NIGHT,2,DOMESTIC VIOL NO INJ,POLICE,,140,334,975
2020-08-31 01:24:42.000,August,36,Mon,1,NIGHT,2,911 HANG UP,POLICE,,200,267,274
2020-08-31 01:38:02.000,August,36,Mon,1,NIGHT,2,DISORDERLY CONDUCT,POLICE,,22,202,526
2020-08-31 01:39:40.000,August,36,Mon,1,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-08-31 02:09:59.000,August,36,Mon,2,NIGHT,4,PARKING COMPLAINT,POLICE,,61,501,69
2020-08-31 02:21:52.000,August,36,Mon,2,NIGHT,2,SUBJECT STOP,POLICE,NULL,0,0,0
2020-08-31 02:28:00.000,August,36,Mon,2,NIGHT,1,ALTERED LOC ALS 2,EMS,,103,3,371
2020-08-31 03:06:45.000,August,36,Mon,3,NIGHT,3,FALL BLS,EMS,,39,2,208
2020-08-31 03:47:29.000,August,36,Mon,3,NIGHT,2,OVERDOSE ALS 2,EMS,,107,5,1721
2020-08-31 04:45:07.000,August,36,Mon,4,NIGHT,2,SUSPICIOUS EVENT,POLICE,Phone,76,64,259
2020-08-31 05:05:15.000,August,36,Mon,5,NIGHT,1,FALL BLS,EMS,,80,2,338
2020-08-31 05:15:28.000,August,36,Mon,5,NIGHT,3,WARRANT SERVICE,POLICE,,37,1154,1222
2020-08-31 05:32:35.000,August,36,Mon,5,NIGHT,4,POLICE INFORMATION,POLICE,,54,402,1162
2020-08-31 06:49:30.000,August,36,Mon,6,DAY,2,ESCORT,POLICE,,69,9,69
2020-08-31 07:03:26.000,August,36,Mon,7,DAY,2,911 HANG UP,POLICE,E-911,47,278,48
2020-08-31 07:07:00.000,August,36,Mon,7,DAY,5,LARCENY FROM AUTO TRU,POLICE,Phone,501,20,502
2020-08-31 08:49:37.000,August,36,Mon,8,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-08-31 08:53:29.000,August,36,Mon,8,DAY,4,PARKING COMPLAINT,POLICE,,79,543,79
2020-08-31 08:58:39.000,August,36,Mon,8,DAY,1,UNCONSCIOUS ALS 2,EMS,,59,4,110
2020-08-31 09:08:17.000,August,36,Mon,9,DAY,4,PARKING COMPLAINT,POLICE,Phone,66,355,66
2020-08-31 09:23:21.000,August,36,Mon,9,DAY,4,DEST OF PROP OTH DELAY,POLICE,Phone,296,171,2259
2020-08-31 09:32:33.000,August,36,Mon,9,DAY,1,UNCONSCIOUS ALS 2,EMS,,41,2,278
2020-08-31 09:36:30.000,August,36,Mon,9,DAY,4,DOMESTIC VIOL DELAY,POLICE,Phone,363,53,363
2020-08-31 09:50:40.000,August,36,Mon,9,DAY,4,PARKING COMPLAINT,POLICE,Phone,66,3648,70
2020-08-31 10:00:26.000,August,36,Mon,10,DAY,2,MVC PROPERTY DAMAGE,POLICE,Phone,67,111,100
2020-08-31 10:07:26.000,August,36,Mon,10,DAY,2,SUSPICIOUS PACKAGE,POLICE,Phone,129,40,130
2020-08-31 10:15:43.000,August,36,Mon,10,DAY,8,OFF DUTY DETAIL,POLICE,Phone,55,54,56
2020-08-31 10:18:49.000,August,36,Mon,10,DAY,4,PUBLIC SERVICE EMS,EMS,Phone,95,1,141
2020-08-31 10:23:03.000,August,36,Mon,10,DAY,3,IDENTITY FRAUD DELAY,POLICE,,169,396,195
2020-08-31 11:08:51.000,August,36,Mon,11,DAY,4,LARCENY FROM AUTO DELAY,POLICE,Phone,125,184,125
2020-08-31 11:37:33.000,August,36,Mon,11,DAY,1,TROUBLE BREATHING ALS 2,EMS,,79,0,103
2020-08-31 11:55:15.000,August,36,Mon,11,DAY,5,LARCENY OTHER TRU,POLICE,,65,70,146
2020-08-31 12:01:18.000,August,36,Mon,12,DAY,4,PARKING COMPLAINT,POLICE,Phone,108,272,110
2020-08-31 12:02:59.000,August,36,Mon,12,DAY,4,DEST OF PROP VEH DELAY,POLICE,Phone,144,1743,145
2020-08-31 12:05:35.000,August,36,Mon,12,DAY,5,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,404,425,405
2020-08-31 12:18:39.000,August,36,Mon,12,DAY,2,ANIMAL SICK-INJURED,POLICE,Phone,67,3772,68
2020-08-31 12:43:48.000,August,36,Mon,12,DAY,2,WARRANT SERVICE,POLICE,,252,207,252
2020-08-31 12:49:50.000,August,36,Mon,12,DAY,5,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,233,10,233
2020-08-31 12:57:59.000,August,36,Mon,12,DAY,4,PARKING COMPLAINT,POLICE,,63,10,89
2020-08-31 13:02:46.000,August,36,Mon,13,DAY,2,SUSPICIOUS EVENT,POLICE,Phone,85,140,190
2020-08-31 13:32:07.000,August,36,Mon,13,DAY,2,OVERDOSE ALS 2,EMS,E-911,72,2,406
2020-08-31 13:49:04.000,August,36,Mon,13,DAY,3,REFERRAL BLS,EMS,,171,409,543
2020-08-31 13:52:23.000,August,36,Mon,13,DAY,2,DISABLED MOTORIST,POLICE,E-911,70,410,118
2020-08-31 13:57:39.000,August,36,Mon,13,DAY,1,UNCONSCIOUS ALS 2,EMS,,79,2,196
2020-08-31 14:54:33.000,August,36,Mon,14,DAY,2,MVC PROPERTY DAMAGE,POLICE,Phone,99,66,100
2020-08-31 14:58:01.000,August,36,Mon,14,DAY,4,PUBLIC SERVICE MULTI OFFICER,POLICE,Phone,196,344,196
2020-08-31 15:09:06.000,August,36,Mon,15,DAY,3,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,536,4774,536
2020-08-31 15:12:32.000,August,36,Mon,15,DAY,2,WARRANT SERVICE,POLICE,Radio,71,1,99
2020-08-31 15:13:02.000,August,36,Mon,15,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,267,845,284
2020-08-31 16:15:17.000,August,36,Mon,16,DAY,2,ON VIEW,POLICE,Radio,0,0,0
2020-08-31 16:58:32.000,August,36,Mon,16,DAY,3,ABDOMINAL PAIN BLS,EMS,Phone,75,2,165
2020-08-31 17:21:43.000,August,36,Mon,17,DAY,3,BLS EMERGENCY,EMS,,177,24,221
2020-08-31 17:27:30.000,August,36,Mon,17,DAY,2,MENTAL HEALTH CASE,POLICE,Phone,242,1175,243
2020-08-31 17:42:18.000,August,36,Mon,17,DAY,2,MVC PROPERTY DAMAGE,POLICE,,18,20,19
2020-08-31 17:57:40.000,August,36,Mon,17,DAY,3,BLS EMERGENCY,EMS,E-911,139,1,139
2020-08-31 18:27:01.000,August,36,Mon,18,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,92,1245,92
2020-08-31 18:39:50.000,August,36,Mon,18,DAY,2,911 HANG UP,POLICE,E-911,36,473,37
2020-08-31 19:23:48.000,August,36,Mon,19,NIGHT,2,HAZARD,POLICE,Phone,47,620,48
2020-08-31 19:36:42.000,August,36,Mon,19,NIGHT,2,DOMESTIC VIOL NO INJ,POLICE,E-911,94,42,456
2020-08-31 19:41:01.000,August,36,Mon,19,NIGHT,2,WARRANT SERVICE,POLICE,Phone,106,3666,196
2020-08-31 20:12:34.000,August,36,Mon,20,NIGHT,1,MVC INJURY PED STRUCK,POLICE,NULL,0,0,0
2020-08-31 20:25:35.000,August,36,Mon,20,NIGHT,1,TROUBLE BREATHING ALS 2,EMS,,151,3,151
2020-08-31 21:24:36.000,August,36,Mon,21,NIGHT,2,ASSIST CITIZEN PROMPT,POLICE,Phone,253,753,253
2020-08-31 21:25:41.000,August,36,Mon,21,NIGHT,1,HIGHRISE BUILDING FIRE,FIRE,,80,16,207
2020-08-31 21:40:31.000,August,36,Mon,21,NIGHT,2,DOMESTIC VIOL NO INJ,POLICE,E-911,130,403,392
2020-08-31 21:59:20.000,August,36,Mon,21,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,220,205,221
2020-08-31 22:11:21.000,August,36,Mon,22,NIGHT,2,MVC HIT/RUN NO INJURY,POLICE,E-911,195,486,374
2020-08-31 22:21:21.000,August,36,Mon,22,NIGHT,1,HIGHRISE BUILDING FIRE,FIRE,E-911,95,15,766
2020-08-31 22:24:36.000,August,36,Mon,22,NIGHT,2,WARRANT SERVICE,POLICE,Phone,99,790,109
2020-08-31 22:30:29.000,August,36,Mon,22,NIGHT,2,DIP - DRUNK/INTOX PERSON,POLICE,Phone,111,251,158
2020-08-31 22:32:51.000,August,36,Mon,22,NIGHT,2,SUBJECT STOP,POLICE,,20,9,21
2020-08-31 22:39:13.000,August,36,Mon,22,NIGHT,2,MENTAL HEALTH CASE,POLICE,,157,711,163
2020-08-31 23:07:26.000,August,36,Mon,23,NIGHT,3,BLS EMERGENCY,EMS,E-911,84,1,190
2020-08-31 23:28:50.000,August,36,Mon,23,NIGHT,2,DOMESTIC VIOL NO INJ,POLICE,Phone,119,155,123
2020-08-31 23:36:58.000,August,36,Mon,23,NIGHT,2,TRAFFIC STOP,POLICE,,19,8,19
2020-08-31 23:49:22.000,August,36,Mon,23,NIGHT,4,POLICE INFORMATION,POLICE,E-911,92,89,264
2020-09-01 00:19:01.000,September,36,Tue,0,NIGHT,1,TROUBLE BREATHING ALS 2,EMS,,134,2,377
2020-09-01 00:37:47.000,September,36,Tue,0,NIGHT,2,SUBJECT STOP,POLICE,Radio,0,0,0
2020-09-01 00:40:35.000,September,36,Tue,0,NIGHT,2,TRAFFIC STOP,POLICE,Radio,0,0,0
2020-09-01 01:12:41.000,September,36,Tue,1,NIGHT,2,FLAG DOWN,POLICE,NULL,0,0,0
2020-09-01 01:39:41.000,September,36,Tue,1,NIGHT,2,MENTAL HEALTH CASE,POLICE,NULL,0,0,0
2020-09-01 02:51:55.000,September,36,Tue,2,NIGHT,3,OB ALS 1,EMS,E-911,73,2,164
2020-09-01 03:27:01.000,September,36,Tue,3,NIGHT,2,WARRANT SERVICE,POLICE,OFFICER,36,496,38
2020-09-01 04:14:17.000,September,36,Tue,4,NIGHT,1,ALTERED LOC ALS 2,EMS,Phone,172,3,326
2020-09-01 04:23:49.000,September,36,Tue,4,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,132,22,228
2020-09-01 05:30:46.000,September,36,Tue,5,NIGHT,4,GLA DELAY,POLICE,,158,4279,227
2020-09-01 05:52:47.000,September,36,Tue,5,NIGHT,1,ROBBERY FROM PERSON IN PROG,POLICE,Phone,72,634,103
2020-09-01 07:08:35.000,September,36,Tue,7,DAY,3,BACK PAIN BLS,EMS,,74,2,4758
2020-09-01 07:23:50.000,September,36,Tue,7,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,186,558,186
2020-09-01 07:27:15.000,September,36,Tue,7,DAY,3,FIRE ALARM,FIRE,,104,1,104
2020-09-01 08:07:49.000,September,36,Tue,8,DAY,4,PARKING COMPLAINT,POLICE,,64,1346,72
2020-09-01 08:25:36.000,September,36,Tue,8,DAY,2,NOISE COMPLAINT IN PROG,POLICE,Phone,62,462,63
2020-09-01 08:28:04.000,September,36,Tue,8,DAY,4,PARKING COMPLAINT,POLICE,,124,106,125
2020-09-01 08:31:45.000,September,36,Tue,8,DAY,4,PARKING COMPLAINT,POLICE,,69,2679,78
2020-09-01 08:53:06.000,September,36,Tue,8,DAY,2,SUSPICIOUS EVENT,POLICE,,359,568,359
2020-09-01 08:56:20.000,September,36,Tue,8,DAY,4,PARKING COMPLAINT,POLICE,,95,3258,95
2020-09-01 08:59:09.000,September,36,Tue,8,DAY,2,ALARM COMMERCIAL,POLICE,,98,74,98
2020-09-01 09:02:48.000,September,36,Tue,9,DAY,2,MVC PROPERTY DAMAGE,POLICE,,88,191,3180
2020-09-01 09:29:45.000,September,36,Tue,9,DAY,4,DEST OF PROP VEH DELAY,POLICE,Phone,370,3646,370
2020-09-01 09:42:46.000,September,36,Tue,9,DAY,3,SUSPICIOUS EVENT,POLICE,Phone,302,2128,303
2020-09-01 10:35:14.000,September,36,Tue,10,DAY,4,BURGLARY RESIDENTIAL DELAY,POLICE,,32,449,51
2020-09-01 10:56:39.000,September,36,Tue,10,DAY,8,OFF DUTY DETAIL,POLICE,,18,19,19
2020-09-01 11:22:55.000,September,36,Tue,11,DAY,2,DISABLED MOTORIST,POLICE,,41,35,41
2020-09-01 12:11:38.000,September,36,Tue,12,DAY,3,FALL BLS,EMS,E-911,79,1,244
2020-09-01 12:32:18.000,September,36,Tue,12,DAY,4,PARKING COMPLAINT,POLICE,,171,225,171
2020-09-01 12:42:16.000,September,36,Tue,12,DAY,3,INVESTIGATION,FIRE,E-911,218,1,219
2020-09-01 12:47:06.000,September,36,Tue,12,DAY,2,HAZARD,POLICE,Phone,118,232,119
2020-09-01 13:02:31.000,September,36,Tue,13,DAY,2,WARRANT SERVICE,POLICE,Phone,137,62,138
2020-09-01 13:03:38.000,September,36,Tue,13,DAY,3,BLS EMERGENCY,EMS,,187,9,224
2020-09-01 13:39:42.000,September,36,Tue,13,DAY,3,BLS EMERGENCY,EMS,E-911,77,1,130
2020-09-01 13:44:13.000,September,36,Tue,13,DAY,4,PROPERTY LOST,POLICE,Phone,264,54,264
2020-09-01 14:02:56.000,September,36,Tue,14,DAY,2,MVC PROPERTY DAMAGE,POLICE,Radio,0,0,0
2020-09-01 14:23:57.000,September,36,Tue,14,DAY,4,TRESPASSING DELAY,POLICE,Phone,356,180,357
2020-09-01 14:47:27.000,September,36,Tue,14,DAY,3,HAZARD,FIRE,,144,1,144
2020-09-01 15:03:36.000,September,36,Tue,15,DAY,2,SHOPLIFTING IN PROG,POLICE,,66,110,3401
2020-09-01 15:07:23.000,September,36,Tue,15,DAY,5,TELEPHONE COMPLAINT TRU,POLICE,,152,19,179
2020-09-01 16:35:32.000,September,36,Tue,16,DAY,4,ANIMAL COMPLAINT,POLICE,,19,43,20
2020-09-01 16:36:19.000,September,36,Tue,16,DAY,2,FLAG DOWN,POLICE,NULL,0,0,0
2020-09-01 17:16:03.000,September,36,Tue,17,DAY,3,BLS EMERGENCY,EMS,,126,23,160
2020-09-01 17:30:09.000,September,36,Tue,17,DAY,2,MVC PROPERTY DAMAGE,POLICE,,14,5,16
2020-09-01 17:51:39.000,September,36,Tue,17,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-09-01 20:26:40.000,September,36,Tue,20,NIGHT,2,TROUBLE UNKNOWN NO EMS,POLICE,,61,146,61
2020-09-01 21:05:40.000,September,36,Tue,21,NIGHT,1,TROUBLE BREATHING ALS 2,EMS,,50,1,174
2020-09-01 21:26:42.000,September,36,Tue,21,NIGHT,1,TROUBLE UNKNOWN EMS,POLICE,E-911,115,76,828
2020-09-01 21:49:43.000,September,36,Tue,21,NIGHT,2,ASSAULT NO INJURY IN PROG,POLICE,,118,187,455
2020-09-01 21:54:31.000,September,36,Tue,21,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,Phone,156,785,156
2020-09-02 00:04:44.000,September,36,Wed,0,NIGHT,2,SUSPICIOUS EVENT,POLICE,,92,25,524
2020-09-02 00:13:42.000,September,36,Wed,0,NIGHT,2,SUSPICIOUS EVENT,POLICE,,98,76,118
2020-09-02 01:39:44.000,September,36,Wed,1,NIGHT,2,TROUBLE UNKNOWN NO EMS,POLICE,,70,77,703
2020-09-02 02:29:17.000,September,36,Wed,2,NIGHT,2,WARRANT SERVICE,POLICE,Phone,265,194,312
2020-09-02 02:55:38.000,September,36,Wed,2,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,Phone,70,533,129
2020-09-02 03:44:13.000,September,36,Wed,3,NIGHT,3,BLS EMERGENCY,EMS,E-911,256,3,688
2020-09-02 06:47:51.000,September,36,Wed,6,DAY,1,MVC INJURY,POLICE,E-911,117,130,159
2020-09-02 07:01:51.000,September,36,Wed,7,DAY,8,OFF DUTY DETAIL,POLICE,OFFICER,0,0,0
2020-09-02 07:14:25.000,September,36,Wed,7,DAY,2,ON VIEW,POLICE,OFFICER,0,0,0
2020-09-02 07:30:09.000,September,36,Wed,7,DAY,3,PARKING COMPLAINT,POLICE,Phone,79,53,88
2020-09-02 08:03:27.000,September,36,Wed,8,DAY,4,PARKING COMPLAINT,POLICE,Radio,44,11,267
2020-09-02 08:39:28.000,September,36,Wed,8,DAY,2,ASSIST OUTSIDE AGENCY,POLICE,Phone,197,126,287
2020-09-02 08:47:08.000,September,36,Wed,8,DAY,4,PARKING COMPLAINT,POLICE,Phone,106,410,107
2020-09-02 09:07:20.000,September,36,Wed,9,DAY,8,OFF DUTY DETAIL,POLICE,NULL,0,0,0
2020-09-02 09:09:18.000,September,36,Wed,9,DAY,3,ABDOMINAL PAIN BLS,EMS,E-911,30,1,166
2020-09-02 09:37:46.000,September,36,Wed,9,DAY,2,WARRANT SERVICE,POLICE,Radio,35,8,50
2020-09-02 10:17:38.000,September,36,Wed,10,DAY,4,LARCENY FROM AUTO DELAY,POLICE,Radio,28,4849,50
2020-09-02 10:20:30.000,September,36,Wed,10,DAY,1,STROKE ALS 2,EMS,E-911,43,14,198
2020-09-02 11:00:28.000,September,36,Wed,11,DAY,2,MVC PROPERTY DAMAGE,POLICE,E-911,189,540,192
2020-09-02 11:28:53.000,September,36,Wed,11,DAY,4,PARKING COMPLAINT,POLICE,Phone,103,218,107
2020-09-02 11:46:51.000,September,36,Wed,11,DAY,1,UNCONSCIOUS ALS 2,EMS,E-911,68,4,262
2020-09-02 11:57:14.000,September,36,Wed,11,DAY,4,NOISE COMPLAINT DELAY,POLICE,Phone,300,1354,364
2020-09-02 11:58:51.000,September,36,Wed,11,DAY,4,PUBLIC SERVICE EMS,EMS,E-911,86,74,136
2020-09-02 12:02:15.000,September,36,Wed,12,DAY,2,DISORDERLY CONDUCT,POLICE,E-911,24,109,147
2020-09-02 12:16:57.000,September,36,Wed,12,DAY,2,MENTAL HEALTH CASE,POLICE,Phone,95,293,1238
2020-09-02 12:29:37.000,September,36,Wed,12,DAY,2,SHOPLIFTING IN PROG,POLICE,Radio,21,4,39
2020-09-02 12:44:07.000,September,36,Wed,12,DAY,4,IDENTITY FRAUD DELAY,POLICE,Phone,296,6545,296
2020-09-02 12:51:13.000,September,36,Wed,12,DAY,4,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,157,3506,157
2020-09-02 12:52:53.000,September,36,Wed,12,DAY,2,ON VIEW,POLICE,Radio,0,0,0
2020-09-02 13:13:13.000,September,36,Wed,13,DAY,3,FIRE ALARM,FIRE,E-911,38,1,192
2020-09-02 13:18:37.000,September,36,Wed,13,DAY,2,ESCORT,POLICE,Radio,126,7,137
2020-09-02 13:41:58.000,September,36,Wed,13,DAY,4,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,161,6756,213
2020-09-02 14:04:57.000,September,36,Wed,14,DAY,2,DISORDERLY CONDUCT,POLICE,E-911,128,17,128
2020-09-02 14:08:46.000,September,36,Wed,14,DAY,3,ASSIST CITIZEN PROMPT,POLICE,Phone,138,623,164
2020-09-02 14:17:14.000,September,36,Wed,14,DAY,3,BLS EMERGENCY,EMS,E-911,69,5,151
2020-09-02 14:23:34.000,September,36,Wed,14,DAY,8,OFF DUTY DETAIL,POLICE,,68,21,68
2020-09-02 14:29:07.000,September,36,Wed,14,DAY,3,INJURED PERSON BLS,EMS,E-911,73,4,955
2020-09-02 14:40:28.000,September,36,Wed,14,DAY,1,TROUBLE BREATHING ALS 2,EMS,E-911,42,7,180
2020-09-02 14:51:45.000,September,36,Wed,14,DAY,3,FIRE ALARM,FIRE,Phone,44,2,66
2020-09-02 14:53:32.000,September,36,Wed,14,DAY,4,PUBLIC SERVICE MULTI OFFICER,POLICE,Phone,333,2985,335
2020-09-02 15:15:05.000,September,36,Wed,15,DAY,3,BLS EMERGENCY,EMS,E-911,183,1,290
2020-09-02 15:26:06.000,September,36,Wed,15,DAY,1,UNKNOWN MEDICAL ALS 1 - SUPV,EMS,E-911,98,3,136
2020-09-02 15:32:42.000,September,36,Wed,15,DAY,2,DISORDERLY CONDUCT,POLICE,OFFICER,13,6,13
2020-09-02 15:33:10.000,September,36,Wed,15,DAY,2,ANIMAL SICK-INJURED,POLICE,Phone,85,79,129
2020-09-02 15:39:36.000,September,36,Wed,15,DAY,4,PUBLIC SERVICE EMS,EMS,Phone,59,2,138
2020-09-02 15:39:52.000,September,36,Wed,15,DAY,3,IDENTITY FRAUD DELAY,POLICE,Phone,143,6196,169
2020-09-02 15:48:25.000,September,36,Wed,15,DAY,1,VEHICLE FIRE,FIRE,E-911,111,3,312
2020-09-02 15:58:38.000,September,36,Wed,15,DAY,2,MVC PROPERTY DAMAGE,POLICE,E-911,155,48,163
2020-09-02 16:10:50.000,September,36,Wed,16,DAY,2,DISABLED MOTORIST,POLICE,Phone,78,35,528
2020-09-02 16:29:08.000,September,36,Wed,16,DAY,2,DIP - DRUNK/INTOX PERSON,POLICE,Phone,68,61,162
2020-09-02 16:55:11.000,September,36,Wed,16,DAY,2,TRAFFIC STOP,POLICE,OFFICER,43,3,44
2020-09-02 17:00:19.000,September,36,Wed,17,DAY,5,LARCENY FROM AUTO TRU,POLICE,Phone,180,27,180
2020-09-02 17:02:11.000,September,36,Wed,17,DAY,4,ANIMAL COMPLAINT,POLICE,Phone,149,14,154
2020-09-02 17:15:35.000,September,36,Wed,17,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-09-02 17:41:34.000,September,36,Wed,17,DAY,1,WEAPON VIOL GUN IN PROG,POLICE,E-911,25,21,102
2020-09-02 17:55:44.000,September,36,Wed,17,DAY,2,DISORDERLY CONDUCT,POLICE,,127,99,314
